AT,AP,AH,AFDP,CDP,GTEP,P_oil,P_suc,P_dis,TIT,TAT,T_bearing,T_oil,m_fuel,m_air,V_shaft,N1,P_out,CO,N2,EGT,dEGT,HR,SM,NOx,EGT_Expected,EGT_norm,SM_prox,eta_resid,AFDP_ma,dP_filter,V_harm_1x,V_harm_2x,fault_type
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.983,180.0,50.0,62.92428727698712,450.0,3.6443485494226207,9000.0,23.465558156231708,20.0,691.6,0.6506651243493349,0.21781472812560973,-1.0,8.0,0.0,9.600208266096143,4.811055656921716,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.81,180.0,50.0,63.12842184554734,450.0,2.45045600884328,9000.0,23.504811777848918,20.0,691.6,0.6506651243493349,0.21650627407170273,-1.0,8.0,0.0,10.111332334376256,5.320705733545409,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.976,180.0,50.0,63.40043716958108,450.0,14.595911277249014,9000.0,23.315017531146495,20.0,691.6,0.6506651243493349,0.2228327489617835,-1.0,8.0,0.0,10.167721065251907,5.30002450101067,combustion
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.866,180.0,50.0,61.379158706480204,450.0,4.563617097367104,9000.0,22.510740463818074,20.0,691.6,0.6506651243493349,0.24964198453939754,-1.0,8.0,0.0,9.905476712916837,4.57966018560027,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.873,180.0,50.0,60.4507657542674,450.0,5.156309833729043,9000.0,23.227214578984512,20.0,691.6,0.6506651243493349,0.2257595140338496,-1.0,8.0,0.0,9.947346707674603,5.731564504769663,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.847,180.0,50.0,62.35213303928155,450.0,3.7239058494369326,9000.0,22.857708697275566,20.0,691.6,0.6506651243493349,0.23807637675748114,-1.0,8.0,0.0,10.487023679189962,4.894815433544045,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.006,180.0,50.0,61.19542411340867,450.0,5.018541238994855,9000.0,23.458728935783917,20.0,691.6,0.6506651243493349,0.21804236880720276,-1.0,8.0,0.0,10.384076489201588,5.129215090975473,combustion
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.915,180.0,50.0,62.15226251111347,450.0,3.6608272550054193,9000.0,24.56468839098636,20.0,691.6,0.6506651243493349,0.18117705363378805,-1.0,8.0,0.0,10.189377112570838,4.816545597176212,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.978,180.0,50.0,62.55791313467331,450.0,1.2345236594027464,9000.0,22.543245420935616,20.0,691.6,0.6506651243493349,0.2485584859688128,-1.0,8.0,0.0,9.691516440946565,5.134713870037663,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.754,180.0,50.0,61.384348420472406,450.0,3.824145181160205,9000.0,23.5299090797053,20.0,691.6,0.6506651243493349,0.21566969734315672,-1.0,8.0,0.0,10.388786389474989,5.40602884615725,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,69.56647649578937,44.172653148481416,1000.0,100.0,19.787636504930056,67.886,180.0,50.0,62.05226785576026,450.0,4.592066154085234,9000.0,23.440914960469364,20.0,691.6,0.6506651243493349,0.21863616798435453,-1.0,8.0,0.0,10.090604838710828,4.7174209697036575,bearing tube
40.0,980.0,20.0,8.0,16.0,15.0,2.502,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.042,180.0,50.0,62.132958421983545,450.0,7.700926467687507,9000.0,22.957571713811674,20.0,691.6,0.6506651243493349,0.23474760953961085,-1.0,8.0,0.0,9.626082426394545,4.420600946329792,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.388,5.0,20.0,1020.2634249097295,500.0,60.0,40.0,1000.0,100.0,10.0,68.084,180.0,50.0,63.079948170266945,465.0964254448146,8.495703782326133,9127.619400421756,22.872595824416585,34.834071835455006,691.6,0.6506651243493349,0.23758013918611381,-1.0,8.0,0.0,9.71155206147732,4.842505079677737,hot_section
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.966,180.0,50.0,61.07938304697431,450.0,0.66835408442061,9000.0,23.177207651680217,20.0,691.6,0.6506651243493349,0.22742641161065943,-1.0,8.0,0.0,10.614323879218603,4.542883895475322,normal
40.0,980.0,20.0,8.0,15.605486670836745,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.033,176.56828458694082,50.0,60.895246507754024,450.0,3.812029134430757,9000.0,23.446307944360516,20.0,691.6,0.6506651243493349,0.21845640185464946,-1.0,8.0,0.0,10.922690981291678,4.734499545465563,filter fouling
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1008.7711924999355,500.0,60.0,40.0,1000.0,100.0,10.0,67.979,180.0,50.0,62.24099773154379,451.93323559176423,18.59063123205901,9498.743351907244,23.519508900791905,20.73824878486751,691.6,0.6506651243493349,0.21601636997360316,-1.0,8.0,0.0,9.735136633784764,4.955730948169302,hot_section
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.815,180.0,50.0,62.212335506546836,450.0,5.732732469970079,9000.0,23.076157995391423,20.0,691.6,0.6506651243493349,0.23079473348695256,-1.0,8.0,0.0,8.960965922833896,4.977544909071357,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.887,180.0,50.0,61.871118985939404,450.0,2.3782221123828227,9000.0,23.2905662377278,20.0,691.6,0.6506651243493349,0.22364779207574007,-1.0,8.0,0.0,10.293731858496681,5.451755137058827,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1001.8753107594617,500.0,60.0,40.0,1000.0,100.0,10.0,67.908,180.0,50.0,61.05846452184923,450.0,17.118997813420602,9000.0,23.491815000158468,20.0,691.6,0.6506651243493349,0.21693949999471773,-1.0,8.0,0.0,9.548368586898233,4.644820577097988,combustion
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.087,180.0,50.0,61.97443122858447,450.0,2.5159731502205194,9000.0,23.911666599111296,20.0,691.6,0.6506651243493349,0.20294444669629014,-1.0,8.0,0.0,10.366249080413088,5.123447941234648,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.02,180.0,50.0,62.774776143405546,450.0,1.292384960906285,9000.0,23.532657211744546,20.0,691.6,0.6506651243493349,0.21557809294184846,-1.0,8.0,0.0,9.81202136114918,4.822351391489822,normal
40.0,980.0,20.0,8.0,15.462461562976443,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.05,176.24720501925873,50.0,61.032998898857386,450.0,3.303261273531856,9000.0,22.70497425673888,20.0,691.6,0.6506651243493349,0.2431675247753707,-1.0,8.0,0.0,11.114799239911369,5.477769962312282,filter fouling
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.936,180.0,50.0,61.92778568524903,450.0,4.183052878477723,9000.0,22.551088544795636,20.0,691.6,0.6506651243493349,0.24829704850681214,-1.0,8.0,0.0,10.056122252670399,5.8846944734836235,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.911,180.0,50.0,62.15163583712256,450.0,0.2556889951332084,9000.0,22.309442441866352,20.0,691.6,0.6506651243493349,0.25635191860445494,-1.0,8.0,0.0,10.451425350556796,5.106203907542312,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.917,180.0,50.0,62.02842129648258,450.0,1.7016814189227283,9000.0,23.442942580873353,20.0,691.6,0.6506651243493349,0.21856858063755488,-1.0,8.0,0.0,9.392473134358042,5.585966868007529,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1020.2437782543165,500.0,60.0,40.0,1000.0,100.0,10.0,67.809,180.0,50.0,64.27334461914752,467.31133333734965,8.199119609725997,9025.592311469312,23.034258838561875,36.18117241891639,691.6,0.6506651243493349,0.2321913720479375,-1.0,8.0,0.0,8.590354280784615,4.8144280429963375,hot_section
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.122,180.0,50.0,62.134064965661125,450.0,3.1836536480220916,9000.0,24.332271271175657,20.0,691.6,0.6506651243493349,0.18892429096081145,-1.0,8.0,0.0,10.06766555920121,4.44020772192276,normal
40.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.016,180.0,50.0,63.130367721334196,450.0,4.789622542292181,9000.0,23.638224541619955,20.0,691.6,0.6506651243493349,0.21205918194600148,-1.0,8.0,0.0,10.130981545050924,4.555360519400175,normal
40.0,980.0,20.0,8.0,16.0,15.0,3.576,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.214,180.0,50.0,61.37393191411822,450.0,1.570663345382877,9000.0,23.038746027629596,20.0,691.6,0.6506651243493349,0.23204179907901346,-1.0,8.0,0.0,10.360149817804448,4.4473185218866,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.222,180.0,50.0,62.70391458408189,450.0,5.428227497106601,9000.0,23.313438017859593,20.0,691.6,0.6506651243493349,0.22288539940468025,-1.0,8.0,0.0,9.72309427317256,4.665837737264741,normal
40.0,980.0,20.0,8.0,15.870647049157135,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.07,180.0,50.0,62.42787816790392,450.0,1.63248180587961,9559.308806104,13.463640430606105,20.0,691.6,0.6506651243493349,0.25768482149485195,-1.0,8.0,0.0,9.354080747678102,4.91592345352537,compressor
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.193,180.0,50.0,61.3543943459251,450.0,7.28546860387526,9000.0,22.801205119373968,20.0,691.6,0.6506651243493349,0.23995982935420107,-1.0,8.0,0.0,9.199752312075798,5.40253620582976,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.972,180.0,50.0,62.88404746809779,450.0,0.5684834312433669,9000.0,23.340029832544317,20.0,691.6,0.6506651243493349,0.2219990055818561,-1.0,8.0,0.0,10.276570457352332,5.244950689303667,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1007.8229626352802,500.0,60.0,40.0,1000.0,100.0,10.0,67.924,180.0,50.0,62.56992750652767,461.7840593589664,7.963548668388324,9272.106498422092,23.23291779400519,31.462514882409888,691.6,0.6506651243493349,0.22556940686649368,-1.0,8.0,0.0,10.355145463046906,5.162317344321783,hot_section
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.034,180.0,50.0,63.01027241928542,450.0,4.834741606063658,9000.0,23.48679454010422,20.0,691.6,0.6506651243493349,0.21710684866319266,-1.0,8.0,0.0,9.562120835801869,4.851692375558166,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.967,180.0,50.0,63.68130334909128,450.0,7.328466502995276,9000.0,22.4583197598939,20.0,691.6,0.6506651243493349,0.25138934133687,-1.0,8.0,0.0,9.735982689857924,4.7473306879225365,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.909,180.0,50.0,62.45673572613706,450.0,4.630086072232341,9000.0,23.702353343678855,20.0,691.6,0.6506651243493349,0.20992155521070485,-1.0,8.0,0.0,9.635907278875871,5.011642629476168,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.735,180.0,50.0,62.553783999907054,450.0,5.125715840364782,9381.691996116358,21.529426340008598,20.0,691.6,0.6506651243493349,0.2118177043757143,-1.0,8.0,0.0,9.052396258559614,5.048183355606741,compressor
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.929,180.0,50.0,62.689923926790556,450.0,4.035073803346117,9000.0,22.399556188118154,20.0,691.6,0.6506651243493349,0.2533481270627282,-1.0,8.0,0.0,10.099557804358257,5.089673923278513,normal
40.0,980.0,20.0,8.0,15.62391956596624,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.96,180.0,50.0,62.86140547042463,450.0,1.9472030917696133,9031.201601211877,17.128611088922014,20.0,691.6,0.6506651243493349,0.25103450082313744,-1.0,8.0,0.0,10.423008058307097,5.130041843462454,compressor
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.843,180.0,50.0,61.31027535105522,450.0,3.0197233035212414,9000.0,23.40820924489229,20.0,691.6,0.6506651243493349,0.21972635850359032,-1.0,8.0,0.0,9.888325144634228,4.958835116751255,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.672,180.0,50.0,62.54324248097851,450.0,1.5761805600374466,9000.0,24.02182261989492,20.0,691.6,0.6506651243493349,0.199272579336836,-1.0,8.0,0.0,9.288763847674694,4.326370296563729,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.765,180.0,50.0,62.80168388588081,450.0,1.4425800644462567,9000.0,22.292709065478167,20.0,691.6,0.6506651243493349,0.2569096978173944,-1.0,8.0,0.0,9.900839058274883,4.609666339113589,normal
40.0,980.0,20.0,8.0,14.476183717323623,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.707,180.0,50.0,61.475456277862186,450.0,4.803497838639493,9499.584586853876,19.494449829368328,20.0,691.6,0.6506651243493349,0.24907940426499106,-1.0,8.0,0.0,10.682211345311716,4.711034981989692,compressor
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,68.015,180.0,50.0,61.511862104592154,450.0,1.7536440358240766,9000.0,23.694287463206027,20.0,691.6,0.6506651243493349,0.21019041789313242,-1.0,8.0,0.0,11.064953030866434,5.593856446854424,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.738,180.0,50.0,61.84194501609893,450.0,4.639108013446723,9000.0,23.310671431866307,20.0,691.6,0.6506651243493349,0.22297761893778975,-1.0,8.0,0.0,10.134548569630633,4.850454634879472,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.875,180.0,50.0,63.89710310295421,450.0,1.3963544955578047,9000.0,23.766994641327248,20.0,691.6,0.6506651243493349,0.20776684528909176,-1.0,8.0,0.0,9.605529485652083,5.236261945403557,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,67.794,180.0,50.0,62.06598260490013,450.0,4.592766040233509,9000.0,23.516737223985924,20.0,691.6,0.6506651243493349,0.2161087592004692,-1.0,8.0,0.0,9.007212269781345,5.5124834668012115,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.304,180.0,50.0,61.85704434019303,450.0,3.022634862074075,9000.0,23.79674249000973,20.0,691.6,0.6506651243493349,0.20677525033300898,-1.0,8.0,0.0,9.227031952882399,5.1166772778507585,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.229,180.0,50.0,61.66734570621971,450.0,6.813231067301289,9000.0,22.791130115539556,20.0,691.6,0.6506651243493349,0.24029566281534814,-1.0,8.0,0.0,9.955556224906637,4.862522952374404,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.208,180.0,50.0,61.22343305168872,450.0,4.64743779115813,9000.0,22.92294046653163,20.0,691.6,0.6506651243493349,0.2359019844489456,-1.0,8.0,0.0,10.112882715101206,4.897372647064818,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.11,180.0,50.0,63.02874455267465,450.0,6.4715657859882825,9000.0,23.68419462574865,20.0,691.6,0.6506651243493349,0.21052684580837835,-1.0,8.0,0.0,10.128319962206586,4.642162559939457,normal
40.0,980.0,20.0,8.0,16.0,15.0,5.251848160113633,5.0,20.0,1000.0,500.0,60.15809784331513,44.58824872883091,1000.0,100.0,30.682149969975512,64.185,180.0,50.0,61.729250290342065,450.0,2.488706567149615,9000.0,23.724561330567553,20.0,691.6,0.6506651243493349,0.20918128898108154,-1.0,8.0,0.0,9.868511267276629,5.107288612961586,bearing tube
40.0,980.0,20.0,8.0,15.395755542156174,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.009,172.81683276124505,50.0,62.12518255099745,450.0,4.112286680488334,9000.0,22.880316388981516,20.0,691.6,0.6506651243493349,0.23732278703394946,-1.0,8.0,0.0,9.228388947619536,5.3948244294915115,filter fouling
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.126,180.0,50.0,62.300942033760585,450.0,2.0378256837674433,9000.0,22.062451524768257,20.0,691.6,0.6506651243493349,0.26458494917439146,-1.0,8.0,0.0,9.211772035135265,5.199433994002593,normal
40.0,980.0,20.0,8.0,16.0,15.0,5.710530083880035,5.0,20.0,1000.0,500.0,77.85667908041184,48.84584060945567,1000.0,100.0,29.054973799246532,64.141,180.0,50.0,62.05076511174875,450.0,3.1727895145111638,9000.0,23.243027511118857,20.0,691.6,0.6506651243493349,0.2252324162960381,-1.0,8.0,0.0,10.073662182162092,5.269961008611832,bearing tube
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1008.2452380889101,500.0,60.0,40.0,1000.0,100.0,10.0,63.994,180.0,50.0,62.04404223627103,462.1053397033253,9.164236700901562,9238.177593231454,24.07097190883996,30.612187783443446,691.6,0.6506651243493349,0.19763426970533463,-1.0,8.0,0.0,9.58771605900978,5.251188332979532,hot_section
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1001.4410953154517,500.0,60.0,40.0,1000.0,100.0,10.0,64.132,180.0,50.0,62.23224771791801,450.0,10.204217943030546,9000.0,22.938469903060355,20.0,691.6,0.6506651243493349,0.23538433656465482,-1.0,8.0,0.0,10.652417770771969,5.70140807314405,combustion
40.0,980.0,20.0,8.0,15.691903630004653,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.066,180.0,50.0,62.351846163371675,450.0,1.5689942823086098,9119.041690477934,18.702878921291514,20.0,691.6,0.6506651243493349,0.23581291469473734,-1.0,8.0,0.0,9.270543623247143,4.778165413630099,compressor
40.0,980.0,20.0,8.0,15.09857190179106,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.925,180.0,50.0,63.07545448423787,450.0,1.1729653526946944,9410.7505125981,19.030154072471056,20.0,691.6,0.6506651243493349,0.19946932125953248,-1.0,8.0,0.0,10.843548961835271,5.055133348377505,compressor
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.013,180.0,50.0,61.80220209891118,450.0,0.6794962314147943,9000.0,23.86838291495083,20.0,691.6,0.6506651243493349,0.20438723616830573,-1.0,8.0,0.0,9.6667519088872,5.246916613046818,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.231,180.0,50.0,63.59789483068766,450.0,1.8873070729930843,9000.0,23.063216467404423,20.0,691.6,0.6506651243493349,0.23122611775318588,-1.0,8.0,0.0,10.111594500682353,5.4365432106238885,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.104,180.0,50.0,62.06159562424813,450.0,5.254987793343689,9000.0,23.447119188558517,20.0,691.6,0.6506651243493349,0.21842936038138278,-1.0,8.0,0.0,10.111580964652003,4.150325148483428,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.922,180.0,50.0,63.31733091071908,450.0,0.8030029359734341,9000.0,23.719955230221807,20.0,691.6,0.6506651243493349,0.2093348256592731,-1.0,8.0,0.0,9.827996225070583,4.8171804398192135,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.934,180.0,50.0,62.848997627434045,450.0,1.26375430749339,9000.0,22.654821962518838,20.0,691.6,0.6506651243493349,0.24483926791603874,-1.0,8.0,0.0,8.993258577686094,4.927027214996412,normal
40.0,980.0,20.0,8.0,16.0,15.0,5.564139058554987,5.0,20.0,1000.0,500.0,60.19577200765234,47.917174543575065,1000.0,100.0,32.59210474024691,64.047,180.0,50.0,62.23899889489109,450.0,7.58179714246583,9000.0,23.306116313852932,20.0,691.6,0.6506651243493349,0.22312945620490227,-1.0,8.0,0.0,9.758802306791075,4.639702889579778,bearing tube
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1005.1439045987275,500.0,60.0,40.0,1000.0,100.0,10.0,63.893,180.0,50.0,62.87025745703608,450.0,14.467250279204702,9000.0,22.38381329932087,20.0,691.6,0.6506651243493349,0.25387289002263763,-1.0,8.0,0.0,10.761230098016991,5.296497015082187,combustion
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.107,180.0,50.0,63.409239164129204,450.0,4.642092018329672,9000.0,22.938366155518985,20.0,691.6,0.6506651243493349,0.23538779481603384,-1.0,8.0,0.0,9.359603362469326,5.076646330698324,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.121,180.0,50.0,62.897514080181544,450.0,5.284634293000989,9000.0,22.717501817062512,20.0,691.6,0.6506651243493349,0.2427499394312496,-1.0,8.0,0.0,9.078945426348033,4.861242628575701,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.908,180.0,50.0,62.23178018419148,450.0,5.32505225956256,9000.0,23.222619197567187,20.0,691.6,0.6506651243493349,0.22591269341442707,-1.0,8.0,0.0,9.890563251518538,4.428057826519107,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.972,180.0,50.0,61.65199630302654,450.0,0.9553715387838806,9000.0,23.951294310505244,20.0,691.6,0.6506651243493349,0.20162352298315855,-1.0,8.0,0.0,9.793806467295207,4.536679686601172,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.998,180.0,50.0,61.48539395168463,450.0,3.5378806402010197,9000.0,22.722858838075062,20.0,691.6,0.6506651243493349,0.2425713720641646,-1.0,8.0,0.0,9.35357912096668,4.655132851166565,normal
40.0,980.0,20.0,8.0,16.0,15.0,5.426595422353795,5.0,20.0,1000.0,500.0,67.76965310770584,46.309756068805015,1000.0,100.0,12.075640922156637,64.053,180.0,50.0,60.42138419564024,450.0,0.7635454609632157,9000.0,23.70211206649527,20.0,691.6,0.6506651243493349,0.20992959778349096,-1.0,8.0,0.0,9.623713642616616,5.159184211330241,bearing tube
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,64.033,180.0,50.0,62.793540419091,450.0,8.892635717820646,9000.0,22.739084759946692,20.0,691.6,0.6506651243493349,0.24203050800177692,-1.0,8.0,0.0,9.7594604585314,4.573258683567561,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1013.4959836584744,500.0,60.0,40.0,1000.0,100.0,10.0,64.05,180.0,50.0,61.56868748242627,475.80500096762125,11.991143983541036,9245.46250645398,22.939679225170895,26.653371924063457,691.6,0.6506651243493349,0.23534402582763683,-1.0,8.0,0.0,9.793562768267382,4.275700248113537,hot_section
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.992,180.0,50.0,62.4300166879263,450.0,1.9043195622603597,9242.002729226479,12.85328868667339,20.0,691.6,0.6506651243493349,0.2537140968509367,-1.0,8.0,0.0,10.081386911180644,4.491618868472335,compressor
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.962,180.0,50.0,63.286094113585214,450.0,1.9187982903169907,9000.0,23.83451881110679,20.0,691.6,0.6506651243493349,0.20551603962977366,-1.0,8.0,0.0,10.353331626161333,4.792813219795712,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1000.0,500.0,60.0,40.0,1000.0,100.0,10.0,63.978,180.0,50.0,62.662619378771716,450.0,1.0066790465542392,9000.0,24.071890540043235,20.0,691.6,0.6506651243493349,0.1976036486652255,-1.0,8.0,0.0,10.193537452586272,5.585646455330512,normal
40.0,980.0,20.0,8.0,16.0,15.0,6.0,5.0,20.0,1005.3855677905236,500.0,60.0,40.0,1000.0,100.0,10.0,63.967,180.0,50.0,62.433376390292786,467.69266501284346,10.797328541101752,9180.463351605496,22.804568146538262,32.70190366826288,691.6,0.6506651243493349,0.2398477284487246,-1.0,8.0,0.0,10.170874367615902,5.875675664135799,hot_section
